"course_section_orig_id","user_id","gradebook_item","final_grade_cems","points_possible","points_earned","gender"
"AnPhA-S116-01",70532,"6.5: Diagramming the Nervous System",93.64,10,7.25,"F"
"AnPhA-S116-01",70532,"Unit 6 Assessment: Test",93.64,5,NA,"F"
"AnPhA-S116-01",70532,"PROGRESS CHECK 4 @ 12-18-15",93.64,10,7,"F"
"AnPhA-S116-01",70532,"7.1: Quiz",93.64,5,NA,"M"
"AnPhA-S116-01",70532,"7.2: Virtual Eye Dissection",93.64,5,5,"M"
"AnPhA-S116-01",70532,"7.3: Anatomy and Physiology of Hearing Flow Chart",93.64,10,10,"F"
"AnPhA-S116-01",70532,"7.4: Quiz",93.64,10,10,"M"
"AnPhA-S116-01",70532,"Unit 7 Assessment: Create Your Own Senses Experiment",93.64,280,249.37,"F"
"AnPhA-S116-01",70532,"8.1 - 8.3: Quiz",93.64,10,NA,"F"
"AnPhA-S116-01",70532,"8.4: Negative Feedback Loops of the Endocrine Pancreas",93.64,570,531.5,"F"
"AnPhA-S116-01",70532,"8.5: Modeling Leptin and Obesity",93.64,20,20,"F"
"AnPhA-S116-01",70532,"Unit 8 Assessment: Test",93.64,10,8,"F"
"AnPhA-S116-01",70532,"Final Exam",93.64,10,8,"F"
"AnPhA-S116-01",70532,"POINTS EARNED & TOTAL COURSE POINTS",93.64,5,NA,"F"
"AnPhA-S116-01",77010,"POINTS EARNED & TOTAL COURSE POINTS",73.1706672,24,10,"M"
"AnPhA-S116-01",77010,"WORK ATTEMPTED",73.1706672,10,NA,"M"
"AnPhA-S116-01",77010,"0.1: Message Your Instructor",73.1706672,10,10,"F"
"AnPhA-S116-01",77010,"0.2: Intro Assignment - Discussion Board",73.1706672,460,348.75,"M"
"AnPhA-S116-01",77010,"0.3: Intro Assignment - Submitting Files",73.1706672,12,12,"F"
"AnPhA-S116-01",77010,"1.1: Quiz",73.1706672,443,393,"F"
"AnPhA-S116-01",77010,"1.2: Quiz",73.1706672,5,5,"M"
"AnPhA-S116-01",77010,"1.3: Create a Living Creature",73.1706672,10,10,"M"
"AnPhA-S116-01",77010,"1.3: Create a Living Creature - Discussion Board",73.1706672,10,9,"F"
"AnPhA-S116-01",77010,"1.4: Negative Feedback Loop Flowchart",73.1706672,10,7,"F"
"AnPhA-S116-01",77010,"1.5: Quiz",73.1706672,413,233,"F"
"AnPhA-S116-01",77010,"Unit 1 Assessment: Pickle Autopsy Lab",73.1706672,5,5,"F"
"AnPhA-S116-01",77010,"PROGRESS CHECK 1 @ 10-02-15",73.1706672,5,NA,"M"
"AnPhA-S116-01",77010,"2.1: Types of Membranes",73.1706672,5,4,"M"
"AnPhA-S116-01",77010,"2.2 - 2.3: Quiz",73.1706672,10,10,"F"
"AnPhA-S116-01",77010,"2.4 - 2.5 Quiz",73.1706672,37,37,"F"
"AnPhA-S116-01",77010,"2.6: Quiz",73.1706672,10,10,"F"
"AnPhA-S116-01",77010,"Unit 2 Assessment: Test",73.1706672,10,9.63,"F"
"AnPhA-S116-01",77010,"3.1: Models of the Integumentary System",73.1706672,10,10,"F"
"AnPhA-S116-01",77010,"3.2 - 3.3: Quiz",73.1706672,15,13,"M"
"AnPhA-S116-01",77010,"3.4: Skin Twin - Discussion Board",73.1706672,5,3,"F"
"AnPhA-S116-01",77010,"Unit 3 Assessment: UV Exposure Lab",73.1706672,10,10,"M"
"AnPhA-S116-01",77010,"PROGRESS CHECK 2 @ 10-28-15",73.1706672,5,5,"F"
"AnPhA-S116-01",77010,"4.2: Balloon Skull Lab",73.1706672,10,5,"F"
"AnPhA-S116-01",77010,"4.1 - 4.3: Quiz",73.1706672,10,10,"F"
"AnPhA-S116-01",77010,"4.4: Quiz",73.1706672,10,10,"F"
"AnPhA-S116-01",77010,"4.5: Muscle Movements in our Daily Life",73.1706672,10,8.5,"F"
"AnPhA-S116-01",77010,"4.6: Soda and Osteoporosis Research Writing",73.1706672,5,5,"F"
"AnPhA-S116-01",77010,"Unit 4 Assessment: Test",73.1706672,5,5,"F"
"AnPhA-S116-01",77010,"5.1: Quiz",73.1706672,20,18,"F"
"AnPhA-S116-01",77010,"5.4: Muscle Tissue Types Chart",73.1706672,30,30,"F"
"AnPhA-S116-01",77010,"5.2 - 5.4: Quiz",73.1706672,10,9,"F"
"AnPhA-S116-01",77010,"PROGRESS CHECK 3 @ 11-20-15",73.1706672,5,4,"F"
"AnPhA-S116-01",77010,"5.5: Naming Skeletal Muscle - Discussion Board",73.1706672,20,NA,"F"
"AnPhA-S116-01",77010,"5.6: Quiz",73.1706672,10,10,"F"
"AnPhA-S116-01",77010,"Unit 5 Assessment: Fitness Class Poster",73.1706672,5,5,"M"
"AnPhA-S116-01",77010,"6.1: Quiz",73.1706672,5,5,"F"
"AnPhA-S116-01",77010,"6.2: Helmet Law - Discussion Board",73.1706672,5,5,"F"
"AnPhA-S116-01",77010,"6.3 - 6.4: Quiz",73.1706672,5,5,"M"
"AnPhA-S116-01",77010,"6.5: Diagramming the Nervous System",73.1706672,10,6,"M"
"AnPhA-S116-01",77010,"Unit 6 Assessment: Test",73.1706672,75,75,"F"
"AnPhA-S116-01",77010,"PROGRESS CHECK 4 @ 12-18-15",73.1706672,15,6,"M"
"AnPhA-S116-01",77010,"7.1: Quiz",73.1706672,10,10,"F"
"AnPhA-S116-01",77010,"7.2: Virtual Eye Dissection",73.1706672,30,23,"F"
"AnPhA-S116-01",77010,"7.3: Anatomy and Physiology of Hearing Flow Chart",73.1706672,10,10,"F"
"AnPhA-S116-01",77010,"7.4: Quiz",73.1706672,10,10,"M"
"AnPhA-S116-01",77010,"Unit 7 Assessment: Create Your Own Senses Experiment",73.1706672,10,10,"F"
"AnPhA-S116-01",77010,"8.1 - 8.3: Quiz",73.1706672,5,5,"M"
"AnPhA-S116-01",77010,"8.4: Negative Feedback Loops of the Endocrine Pancreas",73.1706672,30,26,"F"
"AnPhA-S116-01",77010,"8.5: Modeling Leptin and Obesity",73.1706672,353,339,"M"
"AnPhA-S116-01",77010,"Unit 8 Assessment: Test",73.1706672,30,16.8,"M"
"AnPhA-S116-01",77010,"Final Exam",73.1706672,5,4,"M"
"AnPhA-S116-01",77010,"POINTS EARNED & TOTAL COURSE POINTS",73.1706672,5,NA,"F"
"AnPhA-S116-01",85249,"POINTS EARNED & TOTAL COURSE POINTS",86.8912,5,4,"F"
"AnPhA-S116-01",85249,"WORK ATTEMPTED",86.8912,10,6,"F"
"AnPhA-S116-01",85249,"0.1: Message Your Instructor",86.8912,570,540,"M"
"AnPhA-S116-01",85249,"0.2: Intro Assignment - Discussion Board",86.8912,5,1,"F"
"AnPhA-S116-01",85249,"0.3: Intro Assignment - Submitting Files",86.8912,10,10,"F"
"AnPhA-S116-01",85249,"1.1: Quiz",86.8912,10,NA,"M"
"AnPhA-S116-01",85249,"1.2: Quiz",86.8912,10,10,"M"
"AnPhA-S116-01",85249,"1.3: Create a Living Creature",86.8912,28,NA,"F"
"AnPhA-S116-01",85249,"1.3: Create a Living Creature - Discussion Board",86.8912,280,259.5,"M"
"AnPhA-S116-01",85249,"1.4: Negative Feedback Loop Flowchart",86.8912,15,14,"F"
"AnPhA-S116-01",85249,"1.5: Quiz",86.8912,30,22,"F"
"AnPhA-S116-01",85249,"Unit 1 Assessment: Pickle Autopsy Lab",86.8912,10,8.6,"F"
"AnPhA-S116-01",85249,"PROGRESS CHECK 1 @ 10-02-15",86.8912,10,10,"M"
"AnPhA-S116-01",85249,"2.1: Types of Membranes",86.8912,30,NA,"F"
"AnPhA-S116-01",85249,"2.2 - 2.3: Quiz",86.8912,15,15,"M"
"AnPhA-S116-01",85249,"2.4 - 2.5 Quiz",86.8912,28,22,"F"
"AnPhA-S116-01",85249,"2.6: Quiz",86.8912,5,4,"F"
"AnPhA-S116-01",85249,"Unit 2 Assessment: Test",86.8912,15,11,"F"
"AnPhA-S116-01",85249,"3.1: Models of the Integumentary System",86.8912,5,NA,"M"
"AnPhA-S116-01",85249,"3.2 - 3.3: Quiz",86.8912,50,43,"M"
"AnPhA-S116-01",85249,"3.4: Skin Twin - Discussion Board",86.8912,10,10,"F"
"AnPhA-S116-01",85249,"Unit 3 Assessment: UV Exposure Lab",86.8912,10,10,"F"
"AnPhA-S116-01",85249,"PROGRESS CHECK 2 @ 10-28-15",86.8912,5,5,"F"
"AnPhA-S116-01",85249,"4.2: Balloon Skull Lab",86.8912,24,18,"M"
"AnPhA-S116-01",85249,"4.1 - 4.3: Quiz",86.8912,10,NA,"F"
"AnPhA-S116-01",85249,"4.4: Quiz",86.8912,10,8.5,"F"
"AnPhA-S116-01",85249,"4.5: Muscle Movements in our Daily Life",86.8912,720,710,"M"
"AnPhA-S116-01",85249,"4.6: Soda and Osteoporosis Research Writing",86.8912,105,104.5,"F"
"AnPhA-S116-01",85249,"Unit 4 Assessment: Test",86.8912,10,8,"F"
"AnPhA-S116-01",85249,"5.1: Quiz",86.8912,24,10,"F"
"AnPhA-S116-01",85249,"5.4: Muscle Tissue Types Chart",86.8912,10,NA,"F"
"AnPhA-S116-01",85249,"5.2 - 5.4: Quiz",86.8912,20,16,"M"
"AnPhA-S116-01",85249,"PROGRESS CHECK 3 @ 11-20-15",86.8912,10,10,"F"
"AnPhA-S116-01",85249,"5.5: Naming Skeletal Muscle - Discussion Board",86.8912,12,12,"F"
"AnPhA-S116-01",85249,"5.6: Quiz",86.8912,930,70.5,"F"
"AnPhA-S116-01",85249,"Unit 5 Assessment: Fitness Class Poster",86.8912,10,10,"F"
"AnPhA-S116-01",85249,"6.1: Quiz",86.8912,10,10,"F"
"AnPhA-S116-01",85249,"6.2: Helmet Law - Discussion Board",86.8912,30,29,"M"
"AnPhA-S116-01",85249,"6.3 - 6.4: Quiz",86.8912,5,NA,"F"
"AnPhA-S116-01",85249,"6.5: Diagramming the Nervous System",86.8912,20,18,"M"
"AnPhA-S116-01",85249,"Unit 6 Assessment: Test",86.8912,5,5,"M"
"AnPhA-S116-01",85249,"PROGRESS CHECK 4 @ 12-18-15",86.8912,30,30,"F"
"AnPhA-S116-01",85249,"7.1: Quiz",86.8912,5,4,"F"
"AnPhA-S116-01",85249,"7.2: Virtual Eye Dissection",86.8912,10,10,"F"
"AnPhA-S116-01",85249,"7.3: Anatomy and Physiology of Hearing Flow Chart",86.8912,5,5,"F"
"AnPhA-S116-01",85249,"7.4: Quiz",86.8912,10,5,"M"
"AnPhA-S116-01",85249,"Unit 7 Assessment: Create Your Own Senses Experiment",86.8912,720,674.05,"F"
"AnPhA-S116-01",85249,"8.1 - 8.3: Quiz",86.8912,5,5,"F"
"AnPhA-S116-01",85249,"8.4: Negative Feedback Loops of the Endocrine Pancreas",86.8912,30,30,"M"
"AnPhA-S116-01",85249,"8.5: Modeling Leptin and Obesity",86.8912,10,6,"F"
"AnPhA-S116-01",85249,"Unit 8 Assessment: Test",86.8912,5,5,"F"
"AnPhA-S116-01",85249,"Final Exam",86.8912,75,75,"F"
"AnPhA-S116-01",85249,"POINTS EARNED & TOTAL COURSE POINTS",86.8912,522,404.65,"F"
"AnPhA-S116-01",85411,"POINTS EARNED & TOTAL COURSE POINTS",90.9157328,30,NA,"F"
"AnPhA-S116-01",85411,"WORK ATTEMPTED",90.9157328,5,5,"F"
"AnPhA-S116-01",85411,"0.1: Message Your Instructor",90.9157328,10,2.5,"F"
"AnPhA-S116-01",85411,"0.2: Intro Assignment - Discussion Board",90.9157328,30,25.5,"F"
"AnPhA-S116-01",85411,"0.3: Intro Assignment - Submitting Files",90.9157328,345,91.5,"F"
"AnPhA-S116-01",85411,"1.1: Quiz",90.9157328,5,5,"F"
"AnPhA-S116-01",85411,"1.2: Quiz",90.9157328,625,576.21833,"F"
"AnPhA-S116-01",85411,"1.3: Create a Living Creature",90.9157328,12,9.9,"F"
"AnPhA-S116-01",85411,"1.3: Create a Living Creature - Discussion Board",90.9157328,235,228,"F"
"AnPhA-S116-01",85411,"1.4: Negative Feedback Loop Flowchart",90.9157328,5,5,"F"
"AnPhA-S116-01",85411,"1.5: Quiz",90.9157328,10,10,"M"
"AnPhA-S116-01",85411,"Unit 1 Assessment: Pickle Autopsy Lab",90.9157328,10,NA,"F"
"AnPhA-S116-01",85411,"PROGRESS CHECK 1 @ 10-02-15",90.9157328,460,445,"M"
"AnPhA-S116-01",85411,"2.1: Types of Membranes",90.9157328,5,5,"M"
"AnPhA-S116-01",85411,"2.2 - 2.3: Quiz",90.9157328,20,12,"F"
"AnPhA-S116-01",85411,"2.4 - 2.5 Quiz",90.9157328,10,6,"F"
"AnPhA-S116-01",85411,"2.6: Quiz",90.9157328,10,10,"F"
"AnPhA-S116-01",85411,"Unit 2 Assessment: Test",90.9157328,140,130,"M"
"AnPhA-S116-01",85411,"3.1: Models of the Integumentary System",90.9157328,30,19,"F"
"AnPhA-S116-01",85411,"3.2 - 3.3: Quiz",90.9157328,5,5,"F"
"AnPhA-S116-01",85411,"3.4: Skin Twin - Discussion Board",90.9157328,10,4,"F"
"AnPhA-S116-01",85411,"Unit 3 Assessment: UV Exposure Lab",90.9157328,10,10,"F"
"AnPhA-S116-01",85411,"PROGRESS CHECK 2 @ 10-28-15",90.9157328,15,15,"F"
"AnPhA-S116-01",85411,"4.2: Balloon Skull Lab",90.9157328,10,10,"F"
"AnPhA-S116-01",85411,"4.1 - 4.3: Quiz",90.9157328,5,5,"F"
"AnPhA-S116-01",85411,"4.4: Quiz",90.9157328,5,9,"F"
"AnPhA-S116-01",85411,"4.5: Muscle Movements in our Daily Life",90.9157328,20,16,"M"
"AnPhA-S116-01",85411,"4.6: Soda and Osteoporosis Research Writing",90.9157328,5,NA,"F"
"AnPhA-S116-01",85411,"Unit 4 Assessment: Test",90.9157328,110,93.5,"M"
"AnPhA-S116-01",85411,"5.1: Quiz",90.9157328,25,23,"F"
"AnPhA-S116-01",85411,"5.4: Muscle Tissue Types Chart",90.9157328,625,NA,"M"
"AnPhA-S116-01",85411,"5.2 - 5.4: Quiz",90.9157328,28,16,"F"
"AnPhA-S116-01",85411,"PROGRESS CHECK 3 @ 11-20-15",90.9157328,10,8,"F"
"AnPhA-S116-01",85411,"5.5: Naming Skeletal Muscle - Discussion Board",90.9157328,5,5,"F"
"AnPhA-S116-01",85411,"5.6: Quiz",90.9157328,30,27.38,"F"
"AnPhA-S116-01",85411,"Unit 5 Assessment: Fitness Class Poster",90.9157328,10,8,"F"
"AnPhA-S116-01",85411,"6.1: Quiz",90.9157328,10,NA,"F"
"AnPhA-S116-01",85411,"6.2: Helmet Law - Discussion Board",90.9157328,30,24,"F"
"AnPhA-S116-01",85411,"6.3 - 6.4: Quiz",90.9157328,5,4.8,"F"
"AnPhA-S116-01",85411,"6.5: Diagramming the Nervous System",90.9157328,5,NA,"F"
"AnPhA-S116-01",85411,"Unit 6 Assessment: Test",90.9157328,10,NA,"M"
"AnPhA-S116-01",85411,"PROGRESS CHECK 4 @ 12-18-15",90.9157328,10,8,"M"
"AnPhA-S116-01",85411,"7.1: Quiz",90.9157328,10,1,"F"
"AnPhA-S116-01",85411,"7.2: Virtual Eye Dissection",90.9157328,10,10,"F"
"AnPhA-S116-01",85411,"7.3: Anatomy and Physiology of Hearing Flow Chart",90.9157328,5,5,"F"
"AnPhA-S116-01",85411,"7.4: Quiz",90.9157328,5,10,"F"
"AnPhA-S116-01",85411,"Unit 7 Assessment: Create Your Own Senses Experiment",90.9157328,5,NA,"F"
"AnPhA-S116-01",85411,"8.1 - 8.3: Quiz",90.9157328,10,5,"M"
"AnPhA-S116-01",85411,"8.4: Negative Feedback Loops of the Endocrine Pancreas",90.9157328,10,10,"M"
"AnPhA-S116-01",85411,"8.5: Modeling Leptin and Obesity",90.9157328,75,65,"F"
"AnPhA-S116-01",85411,"Unit 8 Assessment: Test",90.9157328,10,9,"F"
"AnPhA-S116-01",85411,"Final Exam",90.9157328,10,10,"F"
"AnPhA-S116-01",85411,"POINTS EARNED & TOTAL COURSE POINTS",90.9157328,5,2.75,"M"
"AnPhA-S116-01",85583,"POINTS EARNED & TOTAL COURSE POINTS",91.6549328,24,10,"F"
"AnPhA-S116-01",85583,"WORK ATTEMPTED",91.6549328,10,7,"F"
"AnPhA-S116-01",85583,"0.1: Message Your Instructor",91.6549328,10,10,"M"
"AnPhA-S116-01",85583,"0.2: Intro Assignment - Discussion Board",91.6549328,55,38,"F"
"AnPhA-S116-01",85583,"0.3: Intro Assignment - Submitting Files",91.6549328,10,10,"F"
"AnPhA-S116-01",85583,"1.1: Quiz",91.6549328,5,5,"F"
"AnPhA-S116-01",85583,"1.2: Quiz",91.6549328,28,28,"M"
"AnPhA-S116-01",85583,"1.3: Create a Living Creature",91.6549328,465,416.105,"F"
"AnPhA-S116-01",85583,"1.3: Create a Living Creature - Discussion Board",91.6549328,0,0,"M"
"AnPhA-S116-01",85583,"1.4: Negative Feedback Loop Flowchart",91.6549328,10,10,"F"
"AnPhA-S116-01",85583,"1.5: Quiz",91.6549328,597,498.18,"F"
"AnPhA-S116-01",85583,"Unit 1 Assessment: Pickle Autopsy Lab",91.6549328,10,NA,"M"
"AnPhA-S116-01",85583,"PROGRESS CHECK 1 @ 10-02-15",91.6549328,10,10,"F"
"AnPhA-S116-01",85583,"2.1: Types of Membranes",91.6549328,5,5,"F"
"AnPhA-S116-01",85583,"2.2 - 2.3: Quiz",91.6549328,353,329,"F"
"AnPhA-S116-01",85583,"2.4 - 2.5 Quiz",91.6549328,10,9,"F"
"AnPhA-S116-01",85583,"2.6: Quiz",91.6549328,30,26,"F"
"AnPhA-S116-01",85583,"Unit 2 Assessment: Test",91.6549328,30,28,"F"
"AnPhA-S116-01",85583,"3.1: Models of the Integumentary System",91.6549328,5,5,"F"
"AnPhA-S116-01",85583,"3.2 - 3.3: Quiz",91.6549328,10,9,"F"
"AnPhA-S116-01",85583,"3.4: Skin Twin - Discussion Board",91.6549328,5,5,"F"
"AnPhA-S116-01",85583,"Unit 3 Assessment: UV Exposure Lab",91.6549328,5,5,"M"
"AnPhA-S116-01",85583,"PROGRESS CHECK 2 @ 10-28-15",91.6549328,15,NA,"M"
"AnPhA-S116-01",85583,"4.2: Balloon Skull Lab",91.6549328,10,10,"M"
"AnPhA-S116-01",85583,"4.1 - 4.3: Quiz",91.6549328,10,10,"F"
"AnPhA-S116-01",85583,"4.4: Quiz",91.6549328,10,7,"F"
"AnPhA-S116-01",85583,"4.5: Muscle Movements in our Daily Life",91.6549328,10,10,"M"
"AnPhA-S116-01",85583,"4.6: Soda and Osteoporosis Research Writing",91.6549328,353,338,"F"
"AnPhA-S116-01",85583,"Unit 4 Assessment: Test",91.6549328,25,25,"M"
"AnPhA-S116-01",85583,"5.1: Quiz",91.6549328,5,5,"M"
"AnPhA-S116-01",85583,"5.4: Muscle Tissue Types Chart",91.6549328,10,7,"F"
"AnPhA-S116-01",85583,"5.2 - 5.4: Quiz",91.6549328,10,10,"F"
"AnPhA-S116-01",85583,"PROGRESS CHECK 3 @ 11-20-15",91.6549328,5,5,"F"
"AnPhA-S116-01",85583,"5.5: Naming Skeletal Muscle - Discussion Board",91.6549328,30,30,"F"
"AnPhA-S116-01",85583,"5.6: Quiz",91.6549328,10,NA,"M"
"AnPhA-S116-01",85583,"Unit 5 Assessment: Fitness Class Poster",91.6549328,20,20,"F"
"AnPhA-S116-01",85583,"6.1: Quiz",91.6549328,5,5,"F"
"AnPhA-S116-01",85583,"6.2: Helmet Law - Discussion Board",91.6549328,30,30,"F"
"AnPhA-S116-01",85583,"6.3 - 6.4: Quiz",91.6549328,10,6,"M"
"AnPhA-S116-01",85583,"6.5: Diagramming the Nervous System",91.6549328,24,22,"F"
"AnPhA-S116-01",85583,"Unit 6 Assessment: Test",91.6549328,5,5,"F"
"AnPhA-S116-01",85583,"PROGRESS CHECK 4 @ 12-18-15",91.6549328,5,NA,"F"
"AnPhA-S116-01",85583,"7.1: Quiz",91.6549328,5,NA,"F"
"AnPhA-S116-01",85583,"7.2: Virtual Eye Dissection",91.6549328,10,NA,"M"
"AnPhA-S116-01",85583,"7.3: Anatomy and Physiology of Hearing Flow Chart",91.6549328,570,438,"F"
"AnPhA-S116-01",85583,"7.4: Quiz",91.6549328,30,28,"F"
"AnPhA-S116-01",85583,"Unit 7 Assessment: Create Your Own Senses Experiment",91.6549328,12,12,"F"
"AnPhA-S116-01",85583,"8.1 - 8.3: Quiz",91.6549328,10,NA,"F"
"AnPhA-S116-01",85583,"8.4: Negative Feedback Loops of the Endocrine Pancreas",91.6549328,10,NA,"F"
"AnPhA-S116-01",85583,"8.5: Modeling Leptin and Obesity",91.6549328,10,9,"F"
"AnPhA-S116-01",85583,"Unit 8 Assessment: Test",91.6549328,20,NA,"F"
"AnPhA-S116-01",85583,"Final Exam",91.6549328,10,NA,"M"
"AnPhA-S116-01",85583,"POINTS EARNED & TOTAL COURSE POINTS",91.6549328,50,45,"F"
"AnPhA-S116-01",85865,"POINTS EARNED & TOTAL COURSE POINTS",52.1712,460,452,"F"
"AnPhA-S116-01",85865,"WORK ATTEMPTED",52.1712,10,7,"F"
"AnPhA-S116-01",85865,"0.1: Message Your Instructor",52.1712,10,10,"F"
"AnPhA-S116-01",85865,"0.2: Intro Assignment - Discussion Board",52.1712,249,216,"M"
"AnPhA-S116-01",85865,"0.3: Intro Assignment - Submitting Files",52.1712,5,5,"F"
"AnPhA-S116-01",85865,"1.1: Quiz",52.1712,5,5,"F"
"AnPhA-S116-01",85865,"1.2: Quiz",52.1712,10,9,"F"
"AnPhA-S116-01",85865,"1.3: Create a Living Creature",52.1712,10,10,"F"
"AnPhA-S116-01",85865,"1.3: Create a Living Creature - Discussion Board",52.1712,10,10,"F"
"AnPhA-S116-01",85865,"1.4: Negative Feedback Loop Flowchart",52.1712,125,85,"F"
"AnPhA-S116-01",85865,"1.5: Quiz",52.1712,30,27,"F"
"AnPhA-S116-01",85865,"Unit 1 Assessment: Pickle Autopsy Lab",52.1712,322,250.45,"F"
"AnPhA-S116-01",85865,"PROGRESS CHECK 1 @ 10-02-15",52.1712,5,NA,"F"
"AnPhA-S116-01",85865,"2.1: Types of Membranes",52.1712,30,24,"F"
"AnPhA-S116-01",85865,"2.2 - 2.3: Quiz",52.1712,12,12,"F"
"AnPhA-S116-01",85865,"2.4 - 2.5 Quiz",52.1712,5,5,"F"
"AnPhA-S116-01",85865,"2.6: Quiz",52.1712,10,7,"F"
"AnPhA-S116-01",85865,"Unit 2 Assessment: Test",52.1712,5,NA,"F"
"AnPhA-S116-01",85865,"3.1: Models of the Integumentary System",52.1712,10,10,"F"
"AnPhA-S116-01",85865,"3.2 - 3.3: Quiz",52.1712,10,7,"F"
"AnPhA-S116-01",85865,"3.4: Skin Twin - Discussion Board",52.1712,5,5,"F"
"AnPhA-S116-01",85865,"Unit 3 Assessment: UV Exposure Lab",52.1712,30,25,"F"
"AnPhA-S116-01",85865,"PROGRESS CHECK 2 @ 10-28-15",52.1712,10,10,"F"
"AnPhA-S116-01",85865,"4.2: Balloon Skull Lab",52.1712,5,3,"M"
"AnPhA-S116-01",85865,"4.1 - 4.3: Quiz",52.1712,30,28,"F"
"AnPhA-S116-01",85865,"4.4: Quiz",52.1712,15,15,"F"
"AnPhA-S116-01",85865,"4.5: Muscle Movements in our Daily Life",52.1712,10,10,"F"
"AnPhA-S116-01",85865,"4.6: Soda and Osteoporosis Research Writing",52.1712,10,NA,"M"
"AnPhA-S116-01",85865,"Unit 4 Assessment: Test",52.1712,5,0,"F"
"AnPhA-S116-01",85865,"5.1: Quiz",52.1712,5,NA,"F"
"AnPhA-S116-01",85865,"5.4: Muscle Tissue Types Chart",52.1712,10,8,"F"
"AnPhA-S116-01",85865,"5.2 - 5.4: Quiz",52.1712,353,330.5,"F"
"AnPhA-S116-01",85865,"PROGRESS CHECK 3 @ 11-20-15",52.1712,10,9.25,"F"
"AnPhA-S116-01",85865,"5.5: Naming Skeletal Muscle - Discussion Board",52.1712,30,24,"M"
"AnPhA-S116-01",85865,"5.6: Quiz",52.1712,10,9,"M"
"AnPhA-S116-01",85865,"Unit 5 Assessment: Fitness Class Poster",52.1712,20,18,"F"
"AnPhA-S116-01",85865,"6.1: Quiz",52.1712,10,8,"F"
"AnPhA-S116-01",85865,"6.2: Helmet Law - Discussion Board",52.1712,37,33.31,"F"
"AnPhA-S116-01",85865,"6.3 - 6.4: Quiz",52.1712,10,9,"F"
"AnPhA-S116-01",85865,"6.5: Diagramming the Nervous System",52.1712,244,221,"F"
"AnPhA-S116-01",85865,"Unit 6 Assessment: Test",52.1712,20,20,"F"
"AnPhA-S116-01",85865,"PROGRESS CHECK 4 @ 12-18-15",52.1712,10,9.5,"F"
"AnPhA-S116-01",85865,"7.1: Quiz",52.1712,5,5,"F"
"AnPhA-S116-01",85865,"7.2: Virtual Eye Dissection",52.1712,625,535.13,"F"
"AnPhA-S116-01",85865,"7.3: Anatomy and Physiology of Hearing Flow Chart",52.1712,100,84.63,"F"
"AnPhA-S116-01",85865,"7.4: Quiz",52.1712,5,5,"F"
"AnPhA-S116-01",85865,"Unit 7 Assessment: Create Your Own Senses Experiment",52.1712,10,10,"F"
"AnPhA-S116-01",85865,"8.1 - 8.3: Quiz",52.1712,5,5,"M"
"AnPhA-S116-01",85865,"8.4: Negative Feedback Loops of the Endocrine Pancreas",52.1712,15,13,"F"
"AnPhA-S116-01",85865,"8.5: Modeling Leptin and Obesity",52.1712,10,10,"F"
"AnPhA-S116-01",85865,"Unit 8 Assessment: Test",52.1712,24,10,"M"
"AnPhA-S116-01",85865,"Final Exam",52.1712,24,22,"F"
"AnPhA-S116-01",85865,"POINTS EARNED & TOTAL COURSE POINTS",52.1712,5,NA,"F"
"AnPhA-S116-01",85866,"POINTS EARNED & TOTAL COURSE POINTS",75.1296,30,NA,"M"
"AnPhA-S116-01",85866,"WORK ATTEMPTED",75.1296,5,5,"F"
"AnPhA-S116-01",85866,"0.1: Message Your Instructor",75.1296,25,15,"M"
"AnPhA-S116-01",85866,"0.2: Intro Assignment - Discussion Board",75.1296,10,10,"M"
"AnPhA-S116-01",85866,"0.3: Intro Assignment - Submitting Files",75.1296,5,3,"F"
"AnPhA-S116-01",85866,"1.1: Quiz",75.1296,50,50,"F"
"AnPhA-S116-01",85866,"1.2: Quiz",75.1296,5,NA,"F"
"AnPhA-S116-01",85866,"1.3: Create a Living Creature",75.1296,5,4,"F"
"AnPhA-S116-01",85866,"1.3: Create a Living Creature - Discussion Board",75.1296,930,854.75,"M"
"AnPhA-S116-01",85866,"1.4: Negative Feedback Loop Flowchart",75.1296,358,321,"F"
"AnPhA-S116-01",85866,"1.5: Quiz",75.1296,5,5,"F"
"AnPhA-S116-01",85866,"Unit 1 Assessment: Pickle Autopsy Lab",75.1296,10,9,"F"
"AnPhA-S116-01",85866,"PROGRESS CHECK 1 @ 10-02-15",75.1296,10,10,"F"
"AnPhA-S116-01",85866,"2.1: Types of Membranes",75.1296,15,NA,"F"
"AnPhA-S116-01",85866,"2.2 - 2.3: Quiz",75.1296,10,10,"M"
"AnPhA-S116-01",85866,"2.4 - 2.5 Quiz",75.1296,5,5,"F"
"AnPhA-S116-01",85866,"2.6: Quiz",75.1296,5,5,"F"
"AnPhA-S116-01",85866,"Unit 2 Assessment: Test",75.1296,10,7,"F"
"AnPhA-S116-01",85866,"3.1: Models of the Integumentary System",75.1296,345,274.53,"M"
"AnPhA-S116-01",85866,"3.2 - 3.3: Quiz",75.1296,5,5,"F"
"AnPhA-S116-01",85866,"3.4: Skin Twin - Discussion Board",75.1296,5,NA,"F"
"AnPhA-S116-01",85866,"Unit 3 Assessment: UV Exposure Lab",75.1296,249,177.5,"F"
"AnPhA-S116-01",85866,"PROGRESS CHECK 2 @ 10-28-15",75.1296,345,318,"M"
